ClientID	NNPass_Train	TrainLoss	NNPass_Test	TestLoss
0	0	2.350981	19	12.627676
0	1	0.000047	38	1.749584
0	2	0.000050	57	0.295863
0	3	0.000051	76	0.190281
0	4	0.000015	95	0.103925
0	5	0.000026	114	0.194576
0	6	0.000039	133	0.166521
0	7	0.000025	152	0.100688
0	8	0.000022	171	0.121346
0	9	0.000020	190	0.104254
0	10	0.000009	209	0.083209
0	11	0.000005	228	0.078135
0	12	0.000014	247	0.076583
0	13	0.000014	266	0.075166
0	14	0.000009	285	0.080797
0	15	0.000006	304	0.068294
0	16	0.000006	323	0.068157
0	17	0.000008	342	0.066750
0	18	0.000012	361	0.052717
0	19	0.083292	380	0.061098
0	20	0.060246	399	0.058067
0	21	0.105822	418	0.049306
0	22	0.097667	437	0.048762
0	23	0.052318	456	0.046311
0	24	0.097281	475	0.045409
0	25	0.071567	494	0.046507
0	26	0.062204	513	0.047198
0	27	0.079640	532	0.045373
0	28	0.107110	551	0.045839
0	29	0.110083	570	0.041878
0	30	0.117520	589	0.041622
0	31	0.069413	608	0.040528
0	32	0.001575	627	0.040094
0	33	0.004238	646	0.039234
0	34	0.001506	665	0.041814
0	35	0.003462	684	0.041775
0	36	0.001096	703	0.040194
0	37	0.003139	722	0.040622
0	38	0.015289	741	0.040561
0	39	0.003171	760	0.038900
0	40	0.002731	779	0.039287
0	41	0.000494	798	0.039607
0	42	0.002119	817	0.039383
0	43	0.000132	836	0.040016
0	44	0.000453	855	0.039221
0	45	0.004123	874	0.039497
0	46	0.000714	893	0.039564
0	47	0.004318	912	0.039113
0	48	0.000276	931	0.039552
0	49	0.000085	950	0.039628
0	50	0.000057	-1	nan
0	51	0.000935	-1	nan
0	52	0.000187	-1	nan
0	53	0.000016	-1	nan
0	54	0.000007	-1	nan
0	55	0.000000	-1	nan
0	56	0.000018	-1	nan
0	57	0.009011	-1	nan
0	58	0.014048	-1	nan
0	59	0.025174	-1	nan
0	60	0.003061	-1	nan
0	61	0.000045	-1	nan
0	62	0.000024	-1	nan
0	63	0.000803	-1	nan
0	64	0.000395	-1	nan
0	65	0.000008	-1	nan
0	66	0.000115	-1	nan
0	67	0.001059	-1	nan
0	68	0.000006	-1	nan
0	69	0.000025	-1	nan
0	70	0.000000	-1	nan
0	71	0.000094	-1	nan
0	72	0.000011	-1	nan
0	73	0.000001	-1	nan
0	74	0.000002	-1	nan
0	75	0.000001	-1	nan
0	76	0.002821	-1	nan
0	77	0.002964	-1	nan
0	78	0.018074	-1	nan
0	79	0.005001	-1	nan
0	80	0.004416	-1	nan
0	81	0.000664	-1	nan
0	82	0.001326	-1	nan
0	83	0.007939	-1	nan
0	84	0.000182	-1	nan
0	85	0.001934	-1	nan
