ClientID	NNPass_Train	TrainLoss	NNPass_Test	TestLoss
0	207	1.863077	207	2.677427
0	414	1.639518	414	2.310379
0	621	1.507978	621	2.030755
0	828	1.414750	828	2.111776
0	1035	1.344667	1035	1.839556
0	1242	1.287636	1242	1.794866
0	1449	1.247459	1449	1.677728
0	1656	1.202490	1656	1.820648
0	1863	1.178786	1863	1.771933
0	2070	1.150135	2070	1.526355
0	2277	1.120581	2277	1.503541
0	2484	1.090603	2484	1.409089
0	2691	1.061135	2691	1.542809
0	2898	1.047225	2898	1.538640
0	3105	1.014667	3105	1.496128
0	3312	0.997318	3312	1.433164
0	3519	0.981670	3519	1.505417
0	3726	0.956431	3726	1.394502
0	3933	0.930132	3933	1.322414
0	4140	0.911339	4140	1.349119
0	4347	0.889340	4347	1.264784
0	4554	0.876134	4554	1.938691
0	4761	0.851517	4761	1.508822
0	4968	0.836755	4968	1.334063
0	5175	0.824910	5175	1.508239
0	5382	0.808707	5382	1.283231
0	5589	0.792343	5589	1.429169
0	5796	0.769148	5796	1.632430
0	6003	0.755519	6003	1.340997
0	6210	0.735589	6210	1.178621
0	6417	0.716118	6417	1.291483
0	6624	0.695285	6624	1.381723
0	6831	0.690978	6831	1.172840
0	7038	0.664259	7038	1.161210
0	7245	0.657765	7245	1.423953
0	7452	0.631996	7452	1.241433
0	7659	0.615400	7659	1.220826
0	7866	0.594739	7866	1.203474
0	8073	0.575819	8073	1.348325
0	8280	0.572483	8280	1.460769
0	8487	0.549496	8487	1.118519
0	8694	0.527103	8694	1.371006
0	8901	0.506568	8901	1.272358
0	9108	0.489955	9108	1.426688
0	9315	0.476179	9315	1.486587
0	9522	0.463137	9522	1.340446
0	9729	0.443386	9729	1.449182
0	9936	0.416455	9936	1.439681
0	10143	0.421684	10143	1.140954
0	10350	0.379985	10350	1.557515
1	317	1.546451	317	2.723806
1	634	1.329250	634	2.468242
1	951	1.209271	951	2.272005
1	1268	1.137683	1268	2.180155
1	1585	1.066853	1585	2.160938
1	1902	1.018290	1902	1.987650
1	2219	0.980558	2219	1.929408
1	2536	0.943689	2536	1.918337
1	2853	0.917622	2853	1.903859
1	3170	0.883412	3170	1.859552
1	3487	0.856327	3487	1.862969
1	3804	0.837683	3804	1.852957
1	4121	0.816832	4121	1.616679
1	4438	0.789133	4438	1.713328
1	4755	0.768024	4755	1.686526
1	5072	0.750144	5072	1.500594
1	5389	0.726743	5389	1.550200
1	5706	0.710491	5706	1.592765
1	6023	0.695846	6023	1.756244
1	6340	0.678626	6340	1.761573
1	6657	0.669723	6657	1.662390
1	6974	0.652630	6974	1.509075
1	7291	0.630447	7291	1.595692
1	7608	0.626779	7608	1.499362
1	7925	0.606104	7925	1.599760
1	8242	0.594329	8242	1.638408
1	8559	0.579223	8559	1.683111
1	8876	0.568333	8876	1.454358
1	9193	0.556296	9193	1.472730
1	9510	0.539201	9510	1.440626
1	9827	0.526579	9827	1.494271
1	10144	0.517231	10144	1.524631
1	10461	0.496693	10461	1.550971
1	10778	0.486650	10778	1.397775
1	11095	0.474492	11095	1.599645
1	11412	0.463557	11412	1.660882
1	11729	0.449539	11729	1.529324
1	12046	0.442346	12046	1.508069
1	12363	0.422177	12363	1.495458
1	12680	0.407538	12680	1.433941
1	12997	0.404316	12997	1.464941
1	13314	0.383263	13314	1.465819
1	13631	0.370544	13631	1.584781
1	13948	0.361262	13948	1.471461
1	14265	0.341964	14265	1.523774
1	14582	0.338361	14582	1.575788
1	14899	0.330028	14899	1.470737
1	15216	0.300343	15216	1.606371
1	15533	0.287507	15533	1.734657
1	15850	0.285705	15850	1.468383
2	232	1.568455	232	3.096365
2	464	1.340916	464	2.644282
2	696	1.224382	696	3.092094
2	928	1.146374	928	3.083257
2	1160	1.081061	1160	2.537629
2	1392	1.032782	1392	2.369075
2	1624	0.984324	1624	2.277099
2	1856	0.949709	1856	2.172375
2	2088	0.914242	2088	2.471737
2	2320	0.894018	2320	2.043142
2	2552	0.853654	2552	2.326866
2	2784	0.841310	2784	2.397586
2	3016	0.812785	3016	1.941771
2	3248	0.788277	3248	2.231563
2	3480	0.769691	3480	2.025620
2	3712	0.746461	3712	1.872952
2	3944	0.730260	3944	2.031888
2	4176	0.709275	4176	2.439125
2	4408	0.699481	4408	2.910073
2	4640	0.674751	4640	1.904300
2	4872	0.661320	4872	2.009572
2	5104	0.652796	5104	1.925302
2	5336	0.629896	5336	1.583034
2	5568	0.620328	5568	1.713673
2	5800	0.599962	5800	1.881286
2	6032	0.585531	6032	1.730905
2	6264	0.575377	6264	1.788254
2	6496	0.550537	6496	2.101420
2	6728	0.543339	6728	1.884995
2	6960	0.531092	6960	2.433035
2	7192	0.513900	7192	1.717775
2	7424	0.497797	7424	2.150329
2	7656	0.489869	7656	1.994039
2	7888	0.472311	7888	2.677070
2	8120	0.460768	8120	2.009064
2	8352	0.443177	8352	1.851990
2	8584	0.434470	8584	1.902035
2	8816	0.411100	8816	1.867405
2	9048	0.401675	9048	2.061237
2	9280	0.394715	9280	2.096223
2	9512	0.375667	9512	2.103065
2	9744	0.358863	9744	3.545906
2	9976	0.348700	9976	2.066247
2	10208	0.337637	10208	3.019883
2	10440	0.318242	10440	1.740772
2	10672	0.306758	10672	2.340497
2	10904	0.289877	10904	3.632342
2	11136	0.273579	11136	1.683907
2	11368	0.261930	11368	1.847817
2	11600	0.247589	11600	1.990589
3	404	1.514735	404	3.151129
3	808	1.303592	808	2.575997
3	1212	1.187899	1212	2.328083
3	1616	1.095452	1616	2.580457
3	2020	1.037577	2020	2.527887
3	2424	0.982789	2424	2.181467
3	2828	0.937304	2828	2.128921
3	3232	0.907304	3232	2.427551
3	3636	0.877967	3636	2.161689
3	4040	0.862130	4040	1.962324
3	4444	0.838770	4444	2.744236
3	4848	0.812454	4848	2.081577
3	5252	0.793197	5252	2.052249
3	5656	0.775193	5656	1.792602
3	6060	0.754048	6060	1.683950
3	6464	0.739003	6464	1.686401
3	6868	0.722678	6868	1.598739
3	7272	0.704147	7272	1.889944
3	7676	0.691604	7676	2.103295
3	8080	0.678485	8080	1.922391
3	8484	0.665698	8484	1.575570
3	8888	0.650917	8888	2.160451
3	9292	0.640396	9292	2.245554
3	9696	0.628551	9696	1.844547
3	10100	0.616555	10100	2.023986
3	10504	0.600468	10504	1.938170
3	10908	0.590240	10908	1.736602
3	11312	0.573900	11312	1.809952
3	11716	0.566781	11716	1.697009
3	12120	0.554153	12120	3.454994
3	12524	0.544150	12524	1.652164
3	12928	0.535941	12928	1.790055
3	13332	0.520803	13332	1.601248
3	13736	0.505459	13736	1.554660
3	14140	0.500508	14140	2.430230
3	14544	0.482761	14544	1.549234
3	14948	0.471930	14948	1.442101
3	15352	0.459492	15352	1.690157
3	15756	0.453614	15756	1.590827
3	16160	0.439290	16160	1.775951
3	16564	0.425271	16564	2.045568
3	16968	0.414847	16968	2.257664
3	17372	0.404826	17372	2.396521
3	17776	0.394602	17776	1.631032
3	18180	0.378929	18180	1.882024
